,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
1265,Arijanet Muric,GK,Ipswich,0.5,0,0,12,0,0.0,568,0.0,0.0,0.0,0.95,25,1,0,2.9,28.6,2024-08-31T14:00:00Z,90,9,0,0,0,0,3,3,35217,1,1,1,0.0,3,-755,3108,3863,44,True,0,3
1266,Carl Rushworth,GK,Brighton,0.0,0,0,0,0,0.0,615,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,1,0,0,0,0,3,0,9795,0,1,1,0.0,0,2377,4408,2031,40,False,0,3
1267,Ibrahim Sangaré,MID,Nott'm Forest,1.3,0,0,4,0,11.8,442,0.01,0.01,0.0,0.62,29,1,0,3.0,14.4,2024-08-31T14:00:00Z,57,20,0,0,0,0,3,0,268272,1,1,1,4.0,0,26785,68764,41979,45,True,1,3
1268,Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,373,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,2024-09-01T15:00:00Z,0,12,0,0,0,0,3,0,10746,0,3,0,0.0,0,-1700,976,2676,45,True,0,3
1269,Brandon Austin,GK,Spurs,-0.5,0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,15,0,0,0,0,3,0,48890,0,1,2,0.0,0,2550,5915,3365,40,False,0,3
1270,Conor Coady,DEF,Leicester,-0.5,0,0,0,0,0.0,288,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,2,0,0,0,0,3,0,21015,0,2,1,0.0,0,-664,1962,2626,40,True,0,3
1271,Wes Foderingham,GK,West Ham,-1.0,0,0,0,0,0.0,522,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2024-08-31T16:30:00Z,0,13,0,0,0,0,3,0,15140,0,3,1,0.0,0,-1331,379,1710,45,True,0,3
1272,Armando Broja,FWD,Everton,0.0,0,0,0,0,0.0,156,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,3,0,0,0,0,3,0,9731,0,3,2,0.0,0,-809,1887,2696,55,True,0,3
1273,Adam Webster,DEF,Brighton,-0.7,0,0,0,0,0.0,147,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,1,0,0,0,0,3,0,10444,0,1,1,0.0,0,-1147,494,1641,45,False,0,3
1274,Thomas Partey,MID,Arsenal,6.0,0,0,8,0,0.6,20,0.0,0.0,0.0,1.83,21,1,0,1.8,17.0,2024-08-31T11:30:00Z,90,5,0,0,0,0,3,0,147597,1,1,1,0.0,1,98705,120463,21758,50,True,1,3
1275,Harry Wilson,MID,Fulham,1.2,0,0,3,0,0.0,259,0.0,0.0,0.0,0.09,25,0,0,0.0,0.0,2024-08-31T14:00:00Z,3,10,0,0,0,0,3,0,15210,0,1,1,0.0,1,-2863,993,3856,54,False,0,3
1276,Kasey McAteer,MID,Leicester,0.5,0,0,2,0,0.1,299,0.0,0.0,0.0,0.01,26,0,0,0.2,0.0,2024-08-31T14:00:00Z,1,2,0,0,0,0,3,0,3965,0,2,1,2.0,1,-469,304,773,49,True,0,3
1277,Curtis Jones,MID,Liverpool,0.1,0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,2024-09-01T15:00:00Z,0,14,0,0,0,0,3,0,7851,0,3,0,0.0,0,-2364,380,2744,54,False,0,3
1278,Wes Burns,MID,Ipswich,0.0,0,0,0,0,0.0,264,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,9,0,0,0,0,3,0,4792,0,1,1,0.0,0,-1970,104,2074,49,True,0,3
1279,Gustavo Nunes Fernandes Gomes,MID,Brentford,2.1,0,0,0,0,0.0,634,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,17,0,0,0,0,3,0,83,0,1,3,0.0,0,38,43,5,50,True,0,3
1280,Yunus Emre Konak,MID,Brentford,0.5,0,0,0,0,0.0,97,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,17,0,0,0,0,3,0,6154,0,1,3,0.0,0,-17,920,937,45,True,0,3
1281,Max Kilman,DEF,West Ham,3.3,0,0,-5,0,0.3,524,0.0,0.22,0.22,3.0,30,3,0,2.2,15.0,2024-08-31T16:30:00Z,90,13,0,0,0,0,3,0,237740,1,3,1,7.0,0,116547,146272,29725,45,True,1,3
1282,Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,1,0,0,0,0,3,0,825,0,1,1,0.0,0,-270,0,270,55,False,0,3
1283,Alex Murphy,DEF,Newcastle,0.5,0,0,0,0,0.0,390,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,18,0,0,0,0,3,0,89171,0,1,2,0.0,0,2571,12523,9952,40,True,0,3
1284,George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,9,0,0,0,0,3,0,17982,0,1,1,0.0,0,-201,1559,1760,40,True,0,3
1285,Sávio 'Savinho' Moreira de Oliveira,MID,Man City,4.3,0,0,0,0,0.0,571,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2024-08-31T16:30:00Z,0,19,0,0,0,0,3,0,234408,0,3,1,0.0,0,163785,205392,41607,65,False,0,3
1286,Emerson Palmieri dos Santos,DEF,West Ham,1.3,0,0,-1,0,11.3,520,0.06,0.06,0.0,2.24,30,2,0,2.4,8.2,2024-08-31T16:30:00Z,70,13,0,0,0,0,3,0,70586,1,3,1,4.0,0,-502,6740,7242,45,True,1,3
1287,Abdoulaye Doucouré,MID,Everton,1.3,0,0,4,0,1.9,217,0.01,0.01,0.0,1.54,24,3,0,0.5,1.2,2024-08-31T14:00:00Z,7,3,0,0,0,0,3,0,37931,0,3,2,2.0,1,-6423,2669,9092,54,True,0,3
1288,José Malheiro de Sá,GK,Wolves,0.3,0,0,0,0,0.0,554,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,16,0,0,0,0,3,0,220696,0,1,1,0.0,0,-11690,10722,22412,45,False,0,3
1289,Alexander Isak,FWD,Newcastle,5.8,0,3,32,0,1.3,401,0.01,1.01,1.0,1.26,28,1,1,8.1,34.6,2024-09-01T12:30:00Z,90,18,0,0,0,0,3,0,4766539,1,1,2,45.0,9,-796112,106505,902617,85,True,0,3
1290,Yves Bissouma,MID,Spurs,2.8,0,0,15,0,29.0,482,0.06,0.06,0.0,1.57,28,2,0,4.3,11.6,2024-09-01T12:30:00Z,81,15,0,0,0,0,3,0,49892,1,1,2,2.0,1,29950,37438,7488,50,False,1,3
1291,Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,7,0,0,0,0,3,0,28395,0,1,1,0.0,0,-25295,0,25295,59,True,0,3
1292,Philip Billing,MID,Bournemouth,0.2,0,0,0,0,0.0,76,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,8,0,0,0,0,3,0,5786,0,3,2,0.0,0,-1313,248,1561,49,False,0,3
1293,Gonçalo Manuel Ganchinho Guedes,MID,Wolves,0.3,0,0,6,0,0.1,548,0.0,0.0,0.0,0.35,29,0,0,0.3,3.2,2024-08-31T14:00:00Z,15,16,0,0,0,0,3,0,8464,0,1,1,0.0,1,-887,893,1780,54,False,0,3
1294,Brajan Gruda,MID,Brighton,-0.5,0,0,0,0,0.0,595,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,1,0,0,0,0,3,0,3354,0,1,1,0.0,0,-735,155,890,55,False,0,3
1295,Rodrigo 'Rodri' Hernandez,MID,Man City,0.8,0,0,0,0,0.0,360,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2024-08-31T16:30:00Z,0,19,0,0,0,0,3,0,181931,0,3,1,0.0,0,-61012,1957,62969,64,False,0,3
1296,Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,7,0,0,0,0,3,0,57289,0,1,1,0.0,0,-10585,1715,12300,44,True,0,3
1297,Justin Devenny,MID,Crystal Palace,1.1,0,0,0,0,0.0,645,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,6,0,0,0,0,3,0,0,0,1,1,0.0,0,0,0,0,45,False,0,3
1298,Craig Dawson,DEF,Wolves,1.3,0,0,11,0,0.3,542,0.0,0.0,0.0,1.04,29,1,0,3.1,26.6,2024-08-31T14:00:00Z,90,16,0,0,0,0,3,0,17648,1,1,1,4.0,2,-1126,636,1762,45,False,0,3
1299,Jordan Ayew,MID,Leicester,0.5,0,0,13,0,21.3,192,0.04,0.08,0.04,1.46,26,2,0,3.1,8.4,2024-08-31T14:00:00Z,66,2,0,0,0,0,3,0,30593,1,2,1,1.0,2,-6241,1367,7608,54,True,0,3
1300,Marcos Senesi,DEF,Bournemouth,0.7,0,0,6,0,5.3,79,0.05,0.05,0.0,1.89,24,2,0,2.7,19.4,2024-08-31T14:00:00Z,76,8,0,0,0,0,3,0,79136,1,3,2,2.0,1,-4307,6489,10796,49,False,0,3
1301,Kiernan Dewsbury-Hall,MID,Chelsea,0.7,0,0,0,0,0.0,166,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,7,0,0,0,0,3,0,19280,0,1,1,0.0,0,-4832,1220,6052,59,True,0,3
1302,Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,11,0,0,0,0,3,0,1661,0,2,1,0.0,0,-280,0,280,40,False,0,3
1303,João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2024-08-31T16:30:00Z,0,19,0,0,0,0,3,0,51693,0,3,1,0.0,0,-26172,1630,27802,53,False,0,3
1304,Maxwel Cornet,MID,Southampton,-0.5,0,0,0,0,0.0,515,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,4,0,0,0,0,3,0,3096,0,1,3,0.0,0,-291,327,618,49,False,0,3
1305,Jefferson Lerma Solís,MID,Crystal Palace,1.0,0,0,0,0,0.0,206,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,6,0,0,0,0,3,0,6216,0,1,1,0.0,0,-44,940,984,49,False,0,3
1306,Jannik Vestergaard,DEF,Leicester,0.2,0,0,0,0,0.0,307,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,2,0,0,0,0,3,0,302305,0,2,1,0.0,0,29044,62563,33519,40,True,0,3
1307,Luke Thomas,DEF,Leicester,-0.5,0,0,0,0,0.0,305,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,2,0,0,0,0,3,0,51914,0,2,1,0.0,0,-3929,2276,6205,40,True,0,3
1308,Bruno Borges Fernandes,MID,Man Utd,1.8,0,0,16,0,9.6,366,0.07,0.09,0.02,1.73,27,3,0,2.4,11.6,2024-09-01T15:00:00Z,90,12,0,0,0,0,3,0,1345830,1,3,0,3.0,2,-450722,27002,477724,84,True,0,3
1309,Adam Smith,DEF,Bournemouth,1.3,0,0,5,0,10.0,81,0.0,0.0,0.0,0.08,24,0,0,1.5,5.4,2024-08-31T14:00:00Z,13,8,0,0,0,0,3,0,17855,0,3,2,0.0,1,-818,1192,2010,45,False,0,3
1310,Miodrag Pivaš,DEF,Newcastle,0.5,0,0,0,0,0.0,574,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,18,0,0,0,0,3,0,13407,0,1,2,0.0,0,-453,1033,1486,40,True,0,3
1311,Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,1,0,0,0,0,3,0,14605,0,1,1,0.0,0,-1335,2090,3425,50,False,0,3
1312,Rasmus Højlund,FWD,Man Utd,0.0,0,0,0,0,0.0,375,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,2024-09-01T15:00:00Z,0,12,0,0,0,0,3,0,37780,0,3,0,0.0,0,-7917,999,8916,69,True,0,3
1313,Callum Wilson,FWD,Newcastle,0.0,0,0,0,0,0.0,421,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,18,0,0,0,0,3,0,4858,0,1,2,0.0,0,-1252,179,1431,69,True,0,3
1314,Crysencio Summerville,MID,West Ham,-0.3,0,0,5,0,0.3,587,0.0,0.06,0.06,0.22,30,0,0,2.2,3.0,2024-08-31T16:30:00Z,4,13,0,0,0,0,3,0,61287,0,3,1,19.0,1,-26016,2798,28814,59,True,0,3
1315,Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,6,0,0,0,0,3,0,12620,0,1,1,0.0,0,-4978,0,4978,45,False,0,3
1316,Oliver Skipp,MID,Leicester,0.2,0,0,13,0,4.4,501,0.02,0.07,0.05,1.46,26,2,0,2.0,8.8,2024-08-31T14:00:00Z,67,2,0,0,0,0,3,0,4224,1,2,1,7.0,1,-442,279,721,50,True,1,3
1317,Tomáš Souček,MID,West Ham,3.7,0,0,2,0,0.5,530,0.08,0.21,0.13,0.76,30,1,0,0.7,0.0,2024-08-31T16:30:00Z,13,13,0,0,0,0,3,0,326006,0,3,1,8.0,1,69691,113077,43386,50,True,0,3
1318,Taylor Harwood-Bellis,DEF,Southampton,0.5,0,0,-1,0,17.4,461,0.04,0.04,0.0,1.21,22,1,0,2.7,9.4,2024-08-31T14:00:00Z,55,4,0,0,0,0,3,0,1136280,1,1,3,0.0,0,72759,155073,82314,40,False,1,3
1319,Alphonse Areola,GK,West Ham,1.7,0,0,2,0,0.0,513,0.0,0.0,0.0,1.71,30,2,0,2.1,21.4,2024-08-31T16:30:00Z,45,13,0,0,0,0,3,3,906421,1,3,1,0.0,1,-12361,66034,78395,45,True,0,3
1320,Lisandro Martínez,DEF,Man Utd,2.2,0,0,-5,0,1.3,380,0.01,0.35,0.34,1.73,27,3,0,1.5,9.6,2024-09-01T15:00:00Z,90,12,0,0,0,0,3,0,549345,1,3,0,4.0,0,-52241,23873,76114,45,True,1,3
1321,Richarlison de Andrade,FWD,Spurs,0.0,0,0,0,0,0.0,497,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,15,0,0,0,0,3,0,88492,0,1,2,0.0,0,-40073,8301,48374,70,False,0,3
1322,Joško Gvardiol,DEF,Man City,4.7,0,0,15,0,8.6,350,0.45,0.55,0.1,0.64,30,1,0,6.3,21.8,2024-08-31T16:30:00Z,87,19,0,0,0,0,3,0,3142610,1,3,1,33.0,2,-194226,138109,332335,60,False,0,3
1323,Harry Clarke,DEF,Ipswich,0.0,0,0,0,0,0.0,266,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,9,0,0,0,0,3,0,2630,0,1,1,0.0,0,-280,245,525,40,True,0,3
1324,Joachim Andersen,DEF,Fulham,0.5,0,0,0,0,0.0,191,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,10,0,0,0,0,3,0,1426373,0,1,1,0.0,0,-219576,36048,255624,45,False,0,3
1325,Moisés Caicedo Corozo,MID,Chelsea,1.7,0,0,18,0,4.2,157,0.03,0.03,0.0,0.44,23,1,0,2.5,20.8,2024-09-01T12:30:00Z,90,7,0,0,0,0,3,0,60944,1,1,1,0.0,2,-6717,5780,12497,50,True,0,3
1326,Carlos Henrique Casimiro,MID,Man Utd,1.5,0,0,5,0,0.5,368,0.0,0.0,0.0,0.7,27,2,0,0.1,0.0,2024-09-01T15:00:00Z,45,12,0,0,0,0,3,0,66794,1,3,0,0.0,1,-8434,8341,16775,50,True,0,3
1327,Roman Dixon,DEF,Everton,0.0,0,0,0,0,0.0,627,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,3,0,0,0,0,3,0,2749,0,3,2,0.0,0,1320,1676,356,40,True,0,3
1328,Jhon Durán,FWD,Aston Villa,5.2,0,3,27,0,3.2,38,0.0,0.23,0.23,0.28,26,1,1,7.6,33.2,2024-08-31T14:00:00Z,29,11,0,0,0,0,3,0,77745,0,2,1,40.0,7,10134,28151,18017,60,False,1,3
1329,Jacob Murphy,MID,Newcastle,2.5,1,0,16,0,14.8,402,0.67,0.76,0.09,0.27,28,0,0,6.0,23.8,2024-09-01T12:30:00Z,29,18,0,0,0,0,3,0,110889,0,1,2,21.0,4,-74712,3085,77797,54,True,0,3
1330,Sean Longstaff,MID,Newcastle,2.5,0,0,6,0,0.9,410,0.0,0.0,0.0,0.99,28,1,0,1.7,16.2,2024-09-01T12:30:00Z,67,18,0,0,0,0,3,0,90362,1,1,2,0.0,1,-15506,2839,18345,50,True,1,3
1331,Leander Dendoncker,MID,Aston Villa,0.5,0,0,0,0,0.0,33,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,11,0,0,0,0,3,0,84891,0,2,1,0.0,0,-5391,8559,13950,45,False,0,3
1332,Trevoh Chalobah,DEF,Chelsea,0.0,0,0,0,0,0.0,159,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,7,0,0,0,0,3,0,17493,0,1,1,0.0,0,-1347,1923,3270,44,True,0,3
1333,Ryan Manning,DEF,Southampton,-0.5,0,0,0,0,0.0,467,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,4,0,0,0,0,3,0,7344,0,1,3,0.0,0,-860,164,1024,44,False,0,3
1334,Vitalii Mykolenko,DEF,Everton,0.7,0,0,1,0,14.8,231,0.04,0.04,0.0,2.22,24,3,0,4.0,23.6,2024-08-31T14:00:00Z,90,3,0,0,0,0,3,0,669402,1,3,2,2.0,1,-99828,22953,122781,44,True,0,3
1335,Ryan Christie,MID,Bournemouth,1.7,0,0,12,0,11.8,63,0.02,0.02,0.0,1.71,24,2,0,2.1,7.6,2024-08-31T14:00:00Z,65,8,0,0,0,0,3,0,20266,1,3,2,2.0,2,-917,2345,3262,49,False,0,3
1336,Fábio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,545,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,16,0,0,0,0,3,0,31428,0,1,1,0.0,0,-2530,4550,7080,50,False,0,3
1337,Kepa Arrizabalaga,GK,Bournemouth,1.0,0,0,12,0,0.0,152,0.0,0.0,0.0,1.97,24,2,0,4.4,44.0,2024-08-31T14:00:00Z,90,8,0,0,0,0,3,6,40493,1,3,2,0.0,3,5839,12276,6437,45,False,0,3
1338,Frank Onyeka,MID,Brentford,0.0,0,0,0,0,0.0,102,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,17,0,0,0,0,3,0,3926,0,1,3,0.0,0,-300,458,758,49,True,0,3
1339,Youssef Ramalho Chermiti,FWD,Everton,0.0,0,0,0,0,0.0,237,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,3,0,0,0,0,3,0,1182,0,3,2,0.0,0,-285,126,411,50,True,0,3
1340,Morgan Gibbs-White,MID,Nott'm Forest,4.3,0,0,13,0,36.7,433,0.7,0.83,0.13,0.74,29,1,0,10.6,14.6,2024-08-31T14:00:00Z,90,20,0,0,0,0,3,0,484356,1,1,1,55.0,1,45045,103142,58097,65,True,1,3
1341,Noni Madueke,MID,Chelsea,7.3,0,0,-2,0,3.9,177,0.04,0.63,0.59,0.25,23,1,0,5.0,5.0,2024-09-01T12:30:00Z,85,7,0,0,0,0,3,0,1086203,1,1,1,41.0,2,942625,1038647,96022,65,True,0,3
1342,Nélson Cabral Semedo,DEF,Wolves,0.7,0,0,7,0,1.9,559,0.04,0.04,0.0,0.69,29,1,0,1.5,12.8,2024-08-31T14:00:00Z,74,16,0,0,0,0,3,0,3397,1,1,1,0.0,2,859,1161,302,45,False,0,3
1343,Tommy Doyle,MID,Wolves,0.7,0,0,2,0,11.7,544,0.02,0.06,0.04,0.68,29,0,0,1.7,2.4,2024-08-31T14:00:00Z,30,16,0,0,0,0,3,0,4193,0,1,1,3.0,1,-358,211,569,49,False,0,3
1344,Tom Heaton,GK,Man Utd,-0.5,0,0,0,0,0.0,374,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,2024-09-01T15:00:00Z,0,12,0,0,0,0,3,0,24839,0,3,0,0.0,0,535,2095,1560,40,True,0,3
1345,Lucas Bergvall,MID,Spurs,0.5,0,0,3,0,1.2,481,0.01,0.01,0.0,0.0,28,0,0,0.4,0.4,2024-09-01T12:30:00Z,8,15,0,0,0,0,3,0,93587,0,1,2,2.0,1,1698,16972,15274,45,False,0,3
1346,Lesley Ugochukwu,MID,Southampton,-0.5,0,0,0,0,0.0,188,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,4,0,0,0,0,3,0,35959,0,1,3,0.0,0,1270,7300,6030,45,False,0,3
1347,Evan Ferguson,FWD,Brighton,-1.0,0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,1,0,0,0,0,3,0,11380,0,1,1,0.0,0,80,1956,1876,55,False,0,3
1348,Christian Eriksen,MID,Man Utd,-0.2,0,0,3,0,4.1,370,0.01,0.01,0.0,0.42,27,0,0,0.4,0.2,2024-09-01T15:00:00Z,4,12,0,0,0,0,3,0,16600,0,3,0,0.0,1,-3367,912,4279,54,True,0,3
1349,Danny Ings,FWD,West Ham,-0.7,0,0,0,0,0.0,523,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2024-08-31T16:30:00Z,0,13,0,0,0,0,3,0,108004,0,3,1,0.0,0,-5530,17383,22913,50,True,0,3
1350,Jean-Ricner Bellegarde,MID,Wolves,3.0,0,0,19,0,1.8,535,0.0,0.07,0.07,0.69,29,1,1,4.3,32.0,2024-08-31T14:00:00Z,74,16,0,0,0,0,3,0,4097,1,1,1,9.0,6,-169,494,663,50,False,1,3
1351,Tim Ream,DEF,Fulham,0.0,0,0,0,0,0.0,253,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,10,0,0,0,0,3,0,958,0,1,1,0.0,0,-261,0,261,45,False,0,3
1352,Benoît Badiashile,DEF,Chelsea,0.0,0,0,0,0,0.0,153,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,7,0,0,0,0,3,0,13307,0,1,1,0.0,0,-1175,1286,2461,45,True,0,3
1353,Radu Drăgușin,DEF,Spurs,-0.2,0,0,5,0,1.7,486,0.01,0.03,0.02,1.57,28,2,0,2.4,16.6,2024-09-01T12:30:00Z,90,15,0,0,0,0,3,0,18707,1,1,2,6.0,1,-3352,755,4107,44,False,0,3
1354,Jack Stephens,DEF,Southampton,0.8,0,0,-4,0,4.2,472,0.02,0.25,0.23,2.78,22,3,0,1.1,0.0,2024-08-31T14:00:00Z,90,4,0,0,0,0,3,0,70610,1,1,3,7.0,1,25703,34529,8826,40,False,0,3
1355,Mateo Kovačić,MID,Man City,4.3,0,0,22,0,9.4,354,0.09,0.09,0.0,0.73,30,1,0,2.6,16.4,2024-08-31T16:30:00Z,90,19,0,0,0,0,3,0,155025,1,3,1,0.0,2,-87893,19394,107287,55,False,0,3
1356,Nicolás Domínguez,MID,Nott'm Forest,0.3,0,0,0,0,0.0,431,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,20,0,0,0,0,3,0,3089,0,1,1,0.0,0,-423,182,605,49,True,0,3
1357,Ben Doak,MID,Liverpool,0.0,0,0,0,0,0.0,318,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,2024-09-01T15:00:00Z,0,14,0,0,0,0,3,0,5408,0,3,0,0.0,0,-383,680,1063,45,False,0,3
1358,Phil Foden,MID,Man City,0.3,0,0,0,0,0.0,348,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2024-08-31T16:30:00Z,0,19,0,0,0,0,3,0,884250,0,3,1,0.0,0,-749101,13321,762422,94,False,0,3
1359,Mason Mount,MID,Man Utd,0.0,0,0,0,0,0.0,382,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,2024-09-01T15:00:00Z,0,12,0,0,0,0,3,0,17627,0,3,0,0.0,0,-9012,324,9336,64,True,0,3
1360,Gabriel Martinelli Silva,MID,Arsenal,3.3,0,0,2,0,0.5,9,0.0,0.0,0.0,0.65,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,16,5,0,0,0,0,3,0,249418,0,1,1,0.0,1,-35321,21818,57139,70,True,0,3
1361,Yasin Ayari,MID,Brighton,0.3,0,0,8,0,15.9,600,0.06,0.48,0.42,1.87,21,1,0,5.5,14.8,2024-08-31T11:30:00Z,73,1,0,0,0,0,3,0,1776,0,1,1,24.0,2,-19,270,289,50,False,0,3
1362,Mikel Merino,MID,Arsenal,0.0,0,0,0,0,0.0,633,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,5,0,0,0,0,3,0,1065,0,1,1,0.0,0,708,1272,564,60,True,0,3
1363,Facundo Buonanotte,MID,Leicester,3.8,0,0,19,0,6.9,117,0.0,0.17,0.17,0.09,26,0,1,5.8,32.6,2024-08-31T14:00:00Z,22,2,0,0,0,0,3,0,16265,0,2,1,18.0,6,3328,6403,3075,50,True,0,3
1364,Caoimhin Kelleher,GK,Liverpool,0.5,0,0,0,0,0.0,325,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,2024-09-01T15:00:00Z,0,14,0,0,0,0,3,0,26248,0,3,0,0.0,0,-2299,727,3026,44,False,0,3
1365,Odeluga Offiah,DEF,Brighton,0.0,0,0,0,0,0.0,139,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,1,0,0,0,0,3,0,16099,0,1,1,0.0,0,-163,1928,2091,40,False,0,3
1366,Lino da Cruz Sousa,DEF,Aston Villa,0.0,0,0,0,0,0.0,56,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,11,0,0,0,0,3,0,13714,0,2,1,0.0,0,-3012,0,3012,40,False,0,3
1367,Amario Cozier-Duberry,MID,Brighton,0.0,0,0,0,0,0.0,118,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2024-08-31T11:30:00Z,0,1,0,0,0,0,3,0,11741,0,1,1,0.0,0,-1889,905,2794,45,False,0,3
